word,ko,zh_Hans,etym_zh_Hans,pron,ant,syn,etym,hypo,hyper,var
aver,(사실이라고) 단언하다[주장하다],断言；坚称,,/əˈvəː/,,"announce, make known, state, communicate, reveal, divulge, mention, talk about, raise, moot, air, bring into the open, voice, articulate, pronounce, express, vent, set forth, make public, publicize, disseminate, circulate, publish, broadcast, promulgate, trumpet, blazon","From Latin habeō.
",,,
bilious,곧 토할 것 같은,患胆病的；胆汁分泌过多的,,/ˈbɪlɪəs/,,"sick, queasy, nauseated, green about the gills, liverish","From French bilieux, from Latin bīliōsus (“full of bile”), from bīlis (“bile”) + -ōsus (“full of”).
",,,
docile,"유순한, 고분고분한",温和的；温顺的，驯服的；易控制的,,/ˈdəʊsʌɪl/,", dominant","obedient, ductile, cooperative, deferential, compliant, manipulable, dutiful, passive, amenable, easily handled, malleable, tractable, yielding, tame, accommodating, easily manipulated, submissive, controllable, like putty in one's hands, willing, persuadable, pliant, unassertive, meek, lamblike, mild, unresisting, biddable, docile, manageable","Borrowed from Middle French docile, from Latin docilis, from docere (“teach”).
","obedient    [WS], submissive",,
infringe,위반하다,违反，违背（规定、法律等）,,/ɪnˈfrɪn(d)ʒ/,,"violate, transgress, break, breach, commit a breach of, disobey, defy, flout, fly in the face of, ride roughshod over, kick against","Borrowed from Latin infringere (“to break off, break, bruise, weaken, destroy”), from in (“in”) + frangere (“to break”).
",,,
phonetics,음성학,语音学,,/fəˈnɛtɪks/,,,"phonetic +‎ -ics.
",,,
ribald,(우스꽝스럽게) 야한,（指言语）粗俗诙谐的；猥亵逗笑的,,/ˈrɪb(ə)ld/,,"indecent, risqué, rude, racy, broad, earthy, Rabelaisian, spicy, suggestive, titillating, improper, naughty, indelicate, indecorous, off colour, locker-room","From Middle English ribald, from Old French ribaud, ribauld (“rogue, scoundrel”) ( > English ribaud), from Old French riber (“to be licentious”), from Frankish *rīban (“to copulate, be in heat”, literally “to rub”), from Proto-Germanic *wrībaną (“to turn, twist, writhe”), from Proto-Indo-European *werp-, *werb- (“to turn, twist”) + Old French -aud, from Frankish *-wald. Related to Old High German rīban (“to rub”), German reiben (“to rub”), Dutch wrijven (“to rub”). Compare also Old High German hrība (“prostitute”). See also English wrap.
",,,
aperture,(작은) 구멍,小孔；缝隙；（尤指照相机的）孔径，光圈,,/ˈapətʃə/,,"hole, gap, space, slit, slot, vent, passage, crevice, chink, crack, fissure, perforation, breach, eye, interstice","Borrowed from Latin apertūra (“opening”), from apertus, past participle of aperīre (“to open, uncover”), opposed to operīre (“to close, cover”). See aperient. Doublet of overture.
",,,
antithetical,"대조되는; 정반대의; 대조법의, 대구(對句)의",相反的;对立的;不相容的,记忆技巧：anti 相反；反对 + thet 放置 + ical …的 → 反着放的 → 对立的,/ˌantɪˈθɛtɪk(ə)l/,,"directly opposed to, contrary to, contradictory to, conflicting with, incompatible with, irreconcilable with, inconsistent with, at variance with, at odds with, contrasting with, different from, different to, differing from, divergent from, unlike","From antithetic +‎ -al.
",,,
junta,(쿠데타로 정권을 장악한) 군사 정부,（以武力夺取政权的）军政府,,/ˈdʒʌntə/,,"group, cabal, clique, party, set, ring, gang, league, confederacy","Borrowed from Spanish junta, feminine form of junto, from Latin iunctus, perfect passive participle of iungō (“join”). 1623.
",,,
century,100년,一百年,,/ˈsɛntʃʊri/,,"time, period, era, epoch, century, decade, year, stage","From Middle English centurie (“a count of one hundred (of anything); a division of the Roman army; century; a division of land”), from Old French centurie, from Latin centuria, from centum (“one hundred”). The most common modern use is a shortening of century of years.
",,,
lease,임대차 계약,租借，租用,,/liːs/,,"rental agreement, hire agreement, charter, contract",,,,
spellbind,"주문으로 얽매다, 마법[마술]을 걸다; 매혹하다",迷惑[诱惑],,/ˈspɛlbʌɪnd/,,"enthralling, entrancing, bewitching, captivating, intriguing, riveting, transfixing, engrossing, gripping, very interesting, very exciting, thrilling, absorbing, compelling, compulsive, mesmerizing, mesmeric, hypnotic, magical","spell +‎ bind
",,,
remonstrate,항의[불평]하다,抗议；反对；抱怨,,/ˈrɛmənstreɪt/,,"complain, expostulate","From (the participle stem of) Late Latin remōnstrō, from Latin re- + mōnstrō.
",,,
awry,(계획 등이) 빗나간[엉망이 된],离开预期方向（的）；出错（的）,,/əˈrʌɪ/,,"wrong, not right","a- (preposition) +‎ wry
",,,
concord,화합,协调；和谐；和睦,,/ˈkɒŋkɔːd/,,"harmony, accord, consensus, concurrence, unity, unanimity, unison, oneness",,,,
derisive,조롱[조소]하는,嘲笑的，讥笑的，嘲讽的,,/dɪˈrʌɪsɪv/,,"ridiculing, jeering, scoffing, jibing, pillorying, teasing, derisory, snide","From the participle stem of Latin dērīdeō (“I deride”).
",,,
subdue,진압하다,压制；制服；控制,,/səbˈdjuː/,,"defeat, vanquish, get the better of, overpower, overcome, overwhelm, crush, quash, quell, beat, trounce, subjugate, master, suppress, gain the upper hand over, triumph over, tame, bring someone to their knees, hold in check, humble, chasten, cow","From Old French souduire, from Latin subdūcere (“to draw away”), perhaps influenced by Latin subdere (“subdue, subject”).
",,,
falsehood,거짓임; 거짓말하기,说谎,,/ˈfɔːlshʊd/,", verity, truth    [WS]","made-up story, untruth, falseness, fake news, falsity, flight of fancy, yarn, story, invention, falsification, falsehood, figment of the imagination, leasing, fabrication, false statement, cock and bull story, fib, piece of fiction, trumped-up story, fiction","From Middle English falshede, from false + -hede.
",,,
respite,"(곤경·불쾌한 일의) 일시적인 중단, 한숨 돌리기",暂停；暂时中止；暂时缓解,,/ˈrɛspʌɪt/,,"break, breathing space, interval, intermission, interlude, recess, lull, pause, time out, hiatus, halt, stop, stoppage, cessation, discontinuation, standstill","From Anglo-Norman and Old French respit (“rest”), from Latin respectus. Doublet of respect.
",,,
benediction,축복(의 기도),向上帝祈福,,/ˌbɛnɪˈdɪkʃ(ə)n/,,"consecration, sanctification, hallowing, benediction","Borrowed from Ecclesiastical Latin benedictio, benedictionis, from benedictus (“blessed; well spoken of”). Doublet of benison.
",,,
renounce,"(직함·직책 등을 공식적으로) 포기[단념]하다, 포기를 선언하다",声明放弃；宣布放弃；弃绝,,/rɪˈnaʊns/,,"refuse to abide by, refuse to recognize, repudiate","From Old French renoncier (French renoncer), from Latin renuntiare.
",,,
consanguine,"같은 혈족의, 동족의",同血亲的；同宗族的,,/kɒnˈsaŋɡwɪn/,", unrelated, affinal","natural (obsolete), akin    [WS], same-blooded, cognate, consanguine, consanguineal, nsanguineous, consanguineous","From French consanguin
",,,
prognosis,예후(豫後),预后，预断（指医生对病情发展的预测）,,/prɒɡˈnəʊsɪs/,,"prognosis, judgement, verdict, pronouncement, conclusion, interpretation","Borrowed from Latin prognōsis, from Ancient Greek πρόγνωσις (prógnōsis, “foreknowledge, perceiving beforehand, prediction”), from prefix προ- (pro-, “before”) + γνῶσις (gnôsis, “inquiry, investigation, knowing”), from γιγνώσκω (gignṓskō, “know”). First attested in the mid 17th century. Equivalent to Germanic cognate foreknowledge, Latinate cognate precognition, and Sanskritic cognate prajna.
",,,
homeostasis,항상성,内环境稳定，体内动态平衡（生物、活细胞、组织等，在其外部环境变化的情况下，保持内部不变或平衡状态的能力或趋向）,,/ˌhɒmɪə(ʊ)ˈsteɪsɪs/,,,"Coined from Ancient Greek ὅμοιος (hómoios, “similar”) + ἵστημι (hístēmi, “standing still”)/stasis (from στάσις (stásis)) by Walter Bradford Cannon.
",,,
charade,"가식, 위장",显而易见的作假；明显的伪装,,/ʃəˈrɑːd/,,"pantomime, travesty, mockery, parody, pretence, act, masquerade, sham, fake, false display, show, front, facade","From French charade, charrade (“prattle, idle conversation; a kind of riddle”), probably from Occitan charrada (“conversation; chatter”), from charrar (“to chat; to chatter”) + -ada.[1] As a round of the game, originally a clipping of acting charade but now usually understood and formed as a back-formation from charades.
",,,
counterpart,"(다른 장소나 상황에서 어떤 사람·사물과 동일한 지위나 기능을 갖는) 상대, 대응 관계에 있는 사람[것]",（与不同地方或组织的人或物）作用相同者，相对应者,,/ˈkaʊntəpɑːt/,,"ditto, counterpart, match, equal, brother, parallel, fellow, analogue, peer, correlative, mate, opposite number, sister, twin, complement","Recorded since 1451, originally as countre part ""duplicate of a legal document"", from Old French contrepartie, itself from contre (“facing, opposite”) (from Latin contra (“against”)) + partie (“copy of a person or thing”) (originally past participle of partīre (“to divide”)). Equivalent to counter- +‎ part.
","dead ringer, doppelganger, evil twin, opposite number",,
mendacious,"진실을 말하지 않는, 허위인",虚假的，捏造的，不真实的,,/mɛnˈdeɪʃəs/,,"untruthful, dishonest, deceitful, false, dissembling, insincere, disingenuous, hypocritical, fraudulent, double-dealing, two-faced, Janus-faced, two-timing, duplicitous, perjured, perfidious","Borrowed from Middle French mendacieux, from Latin mendācium (“lie, untruth”), from mendāx (“lying”).
",,,
engender,(어떤 감정·상황을) 낳다[불러일으키다],引起（某种感觉）；导致；产生,,/ɪnˈdʒɛndə/,,"be the cause of, give rise to, bring about, lead to, result in, produce, create, generate, arouse, rouse, provoke, incite, kindle, trigger, spark off, touch off, stir up, whip up, induce, inspire, instigate, foment, effect, occasion, promote, foster",,,,
centrifuge,원심 분리기,离心机,,/ˈsɛntrɪfjuːdʒ/,,,"From French centrifuge from Latin centrum (“center”) + fugiō (“to flee”)
",,,
dogma,"(독단적인) 신조, 도그마",（尤指宗教的）教义，教条，信条,,/ˈdɒɡmə/,,"belief, conviction, tenet, principle, ethic, precept, maxim, article of faith, canon, law, rule",English Wikipedia has an article on:dogmaWikipedia,,,
ration,(전시 같은 경우에 식품연료 등의) 배급량,（尤指在分配物短缺时的）配给量，定量配给,,/ˈraʃ(ə)n/,,"allocation, quota, fixed amount, amount, quantity, share, portion, helping, allotment, measure, part, lot, proportion, percentage","From French ration. Doublet of reason and ratio.
",,,
clement,온화한,（指天气）温和的，宜人的,,/ˈklɛm(ə)nt/,,"gentle, temperate, summery, calm, tranquil, clement, fine, pleasant, benign, soothing, soft","From Old French, from Latin clēmēns.[1]
",,,
polyphony,"다성음악, 폴리포니",多声曲；复调音乐,,/pəˈlɪf(ə)ni/,,"polyphony, consonance","From poly- +‎ -phony.
",,,
enamored,"매혹된, 홀딱 반한, 사랑에 빠진",使倾心，使迷恋,,,,,"enamor +‎ -ed
",,,
assay,"금속의 순도 분석, 시금",鉴定，化验，分析（化学物质的纯度）,,/əˈseɪ/,,"assessment, analysis, examination, test, trial, check, inspection, appraisal, investigation, scrutiny, probe","From Middle English assay (noun) and assayen (verb), from Anglo-Norman assai (noun) and Anglo-Norman assaier (verb), from Old French essai. Doublet of essay.
",,,
spurn,"퇴짜 놓다, 일축하다",轻蔑地拒绝；摒弃,,/spəːn/,,"decline, say no to, reject, rebuff, scorn, turn down, turn away, repudiate, treat with contempt, disdain, look down one's nose at, despise","From Middle English spurnen, spornen, from Old English spurnan (“to strike against, kick, spurn, reject; stumble”)[1], from Proto-Germanic *spurnaną (“to tread, kick, knock out”), from Proto-Indo-European *sper-, *sperw- (“to twitch, push, fidget, be quick”). Cognate with Scots spurn (“to strike, push, kick”), German spornen (“to spur on”), Icelandic sporna, spyrna (“to kick”), Latin spernō (“despise, distain, scorn”). Related to spur and spread.
",,,
dudgeon,"화, 분노","生气,不高兴",,/ˈdʌdʒ(ə)n/,,"resentfully, angrily, furiously, wrathfully",,,,
homogeneous,동종[동질]의,由同类事物（或人）组成的；同类的；相似的,,/ˌhɒmə(ʊ)ˈdʒiːnɪəs/,", heterogeneous    [WS]","unvarying, of a piece (idiomatic), cognate, congruent, comparable, equivalent, corresponding, unvaried, uniform, related, invariable, kindred, homogeneous, matching, onefold, like, uniformal (obsolete), correlative, parallel, analogous, unmixed, correspondent, samely (dialect)","From Medieval Latin homogeneus, from Ancient Greek ὁμογενής (homogenḗs, “of the same race, family or kind”), from ὁμός (homós, “same”) + γένος (génos, “kind”). Compare homo- (“same”) and -ous (adjectival suffix).
","connatural, even, monolithic (figurative), monotone, monotonous, regular, unalloyed",,
bemused,어리벙벙한,糊涂的；茫然的,,/bɪˈmjuːzd/,,"confused, puzzled, perplexed, baffled, stumped, mystified, stupefied, nonplussed, muddled, befuddled, fuddled, dumbfounded, at sea, at a loss, at sixes and sevens, thrown, thrown off balance, taken aback, disoriented, disconcerted, discomposed, troubled, discomfited, unnerved, shaken, shaken up, dazed, stunned, astonished, astounded",,,,
philanderer,바람둥이 (남자),玩弄女性者，风流男子,,/fɪˈland(ə)rə/,,"Casanova, Don Juan, Lothario, flirt, ladies' man, playboy, Romeo, seducer, rake, roué, libertine, debauchee","From philander (“lover”) +‎ -er, from Ancient Greek φίλανδρος (phílandros), from φίλος (phílos, “love”) + ἀνήρ (anḗr, “man”).
",,,
lament,애통[한탄/통탄]하다,对…感到悲痛，对…表示失望，痛惜,,/ləˈmɛnt/,,"wailing, lamentation, moan, moaning, groan, weeping, crying, sob, sobbing, keening, howl, complaint","From French lamenter, from Latin lāmentor (“I wail, weep”), from lāmenta (“wailings, laments, moanings”); with formative -mentum, from the root *la-, probably ultimately imitative. Also see latrare.
",,,
rationing,배급제도,配给制；定量配给,,,,,,,,
cessation,"중단, 중지",结束，停止；中断，中止,,/sɛˈseɪʃ(ə)n/,,"ending, termination, stopping, halting, ceasing, finish, finishing, stoppage, closing, closure, close, conclusion, winding up, discontinuation, discontinuance, breaking off, abandonment, interruption, suspension, cutting short","From Middle French cessation, from Latin cessatio.
",,,
adhere,"들러붙다, 부착되다",黏附；附着,,/ədˈhɪə/,", deadhere    [WS], divide    [WS]","stick together, stick with, stick fast, bond, hug, attach, hold fast, cohere, cleave, cling, stick    [WS], conglutinate, glue (figurative), adhere","From Middle English *adheren (suggested by Middle English adherande (“adhering, adherent”, present participle)), from Latin adhaerēre, adhaesum: ad (“to”) + haerēre (“to stick”). Compare French adhérer.
","agglutinate, braze, glue (literal), gum, lute, paste, solder, weld",,
doleful,애절한,悲伤的，哀伤的,,/ˈdəʊlfʊl/,,"woeful, sorrowful, sad, unhappy, depressed, dismal, gloomy, morose, melancholy, miserable, forlorn, wretched, woebegone, despondent, dejected, disconsolate, downcast, crestfallen, downhearted, heartbroken, heavy-hearted, despairing, desolate, grief-stricken","From Middle English doleful, doolful, deolful, equivalent to dole +‎ -ful.
",,,
avert,"방지하다, 피하다",防止，避免,,/əˈvəːt/,,"turn away, turn to one side","From Old French avertir (“turn, direct, avert; turn the attention, make aware”), from Latin āvertere, present active infinitive of āvertō, from ab + vertō (“to turn”).
",,,
fawn,엷은 황갈색의,幼鹿,,/fɔːn/,,"yellowish brown, pale brown, buff, sand, sandy, oatmeal, wheaten, biscuit, café au lait, camel, kasha, ecru, taupe, stone, stone-coloured, greige, greyish brown, mushroom, putty",,,,
orthodox,"정통의, 전통적인",（信仰、观点或活动）正统的，传统的，普遍接受的,,/ˈɔːθədɒks/,,"traditional, observant, conformist, devout, strict, true, true blue, of the faith, of the true faith","From Late Latin orthodoxus, from Ancient Greek ὀρθόδοξος (orthódoxos), from ὀρθός (orthós, “straight”) + δόξα (dóxa, “opinion”).
",,,
tyro,초보자,初学者，新手,,/ˈtʌɪrəʊ/,,"learner, inexperienced person, neophyte, newcomer, new member, new recruit, raw recruit, new boy, new girl, initiate, tyro, fledgling","From Latin tīro (“young soldier, recruit”).
",,,
neophyte,초보자,新手；初学者,,/ˈniːə(ʊ)fʌɪt/,,"learner, novice, newcomer, new member, new entrant, new recruit, raw recruit, new boy, new girl, initiate, tyro, fledgling","Borrowed from Latin neophytus, from Ancient Greek νεόφυτος (neóphutos, “newly planted”), from νέος (néos, “new”) + φυτόν (phutón, “plant, child”). Surface analysis is neo- +‎ -phyte.
",,,
importance,중요성,重要性,,/ɪmˈpɔːt(ə)ns/,,"momentousness, import, consequence, note, noteworthiness, substance, value","Borrowed from Middle French importance, from Medieval Latin importantia.
",,,
ersatz,대용[모조]품의,（通常指因为某物过于昂贵或稀有而以其他事物）代用的,,/ˈəːsats/,,"substitute, imitation, synthetic, fake, false, faux, mock, simulated","Borrowed from German Ersatz (“replacement”); and from the German ersetzen (“to replace”, verb).
",,,
paradigm,전형적인 예[양식],范例，示例,,/ˈparədʌɪm/,,"sample, exemplar, exemplification, instance, case, representative case, typical case, case in point, illustration","Established 1475-85 from Late Latin paradīgma, from Ancient Greek παράδειγμα (parádeigma, “pattern”), from παραδείκνυμι (paradeíknumi, “I show [beside] or compare”) + -μα (-ma, “forming nouns concerning the results of actions”).
",,,
inclination,(…하려는) 의향[뜻]; 성향,倾向；爱好；意向,,/ɪnklɪˈneɪʃ(ə)n/,,"propensity, proclivity, leaning","From Middle English inclinacioun, inclinacyon, from Old French inclination and Latin inclīnātiō.
",,,
corroborate,"(진술·이론 등을 뒷받침하는 증거나 정보를) 제공하다, 확증[입증]하다",证实，确证,,/kəˈrɒbəreɪt/,,"verify, endorse, ratify, authenticate, validate, certify","From Latin corrōborātus (“strengthened”), perfect passive participle of corrōborō (“I support, corroborate”), from com- (“together”) + rōborō (“I strengthen”), from rōbur (“strength”).
",,,
fledgling,(막 날기 시작한) 어린 새,（学飞的）幼鸟,,/ˈflɛdʒlɪŋ/,,"baby bird, nestling","From fledge (“prepare for flying”) +‎ -ling.
",,,
anachronism,시대착오적인 사람[관습/생각],时代错误，年代误植，不合时代的人（或物）,,/əˈnakrəˌnɪz(ə)m/,,,"From New Latin anachronismus, from Ancient Greek ἀναχρονισμός (anakhronismós), from ἀναχρονίζομαι (anakhronízomai, “referring to the wrong time”), from ἀνά (aná, “up against”) + χρονίζω (khronízō, “spending time”), from χρόνος (khrónos, “time”). Analyzable as ana- +‎ chrono- +‎ -ism
",,,
synagogue,"유대교 회당, 시너고그",犹太教堂，犹太会堂,,/ˈsɪnəɡɒɡ/,,,"Old French synagoge, from Ancient Greek συναγωγή (sunagōgḗ, “assembly, gathering”), from συνάγω (sunágō, “I gather together”), from σύν (sún, “with, together”) + ἄγω (ágō, “I lead”)
",,,
placate,(화를) 달래다,平息，安抚,,/pləˈkeɪt/,,"placate, pacify, mollify, propitiate, assuage, calm down, soothe, humour, reconcile, disarm, win over, make peace with","From Latin plācātus, past participle of plācō (“appease, placate”, literally “smooth, smoothen”), from Proto-Indo-European *plāk- (“smooth, flat”), from Proto-Indo-European *pele- (“broad, flat, plain”). Related to Latin placeō (“appease”), Old English flōh (“flat stone, chip”). More at please.
",,,
libidinous,"호색의, 육욕적인",性欲强烈的，好色的,,/lɪˈbɪdɪnəs/,,"lecherous, lascivious, lewd, carnal","From Middle English libidinous, borrowed from Latin libīdinōsus.
",,,
lull,"(활동 사이의) 잠잠한 시기, 소강상태",使安静，使平和；使发困,,/lʌl/,,"quiet, hush, lullaby","From Middle English lullen, lollen. Cognate with Scots lul, lule, loll (“to lull, put to sleep, howl, caterwaul”), Dutch lollen (“to sing badly, caterwaul”), Dutch lullen (“to chatter, prate, cheat, deceive”), Low German lullen (“to lull”), German lullen (“to lull”), Danish lulle (“to lull, sing to sleep”), Swedish lulla (“to lull”), Icelandic lulla (“to lull”). Originally, perhaps expressive in origin from la-la-la or lu-lu-lu sounds made in calming a child.
",,,
wasp,말벌,黄蜂，蚂蜂,,/wɒsp/,,,"From Old English wæps, wæsp, from Proto-Germanic *wapsō, from Proto-Indo-European *wobʰséh₂.
",,,
diffident,"(자신감이 부족하여) 조심스러운, 소심한",羞怯的，怯生生的,,/ˈdɪfɪd(ə)nt/,,"bashful, modest, self-effacing, unassuming, unpresuming, humble, meek, unconfident, unassertive, timid, timorous, shrinking, reserved, withdrawn, introverted, inhibited","Latin diffīdentem, present participle of diffīdere (“to mistrust”).
",,,
exacerbate,(특히 질병·문제를) 악화시키다,使恶化；使加重；使加剧,,/ɪɡˈzasəbeɪt/,,"make worse, worsen, inflame, compound","From Latin exacerbo (“to provoke”); ex (“out of; thoroughly”) + acerbo (“to embitter, harshen or worsen”).
",,,
bona fide,"진실된, 진짜의",真的；真实的，非虚假的,,,,,"From the Latin bonā fidē (“in good faith”), the ablative case of bona fidēs (“good faith”).
",,,
itinerary,여행 일정표,旅行计划，预定行程,,/ʌɪˈtɪn(ə)(rə)ri/,,"route, journey, way, road, path, course","From Late Latin itinerarius (“pertaining to a journey”), neuter itinerārium (“an account of a journey, a road-book”), from iter (“a way, journey”); see itinerate, itinerant.
",,,
rescind,(법률·계약·결정 등을) 폐지[해지/철회]하다,废除；取消；撤销,,/rɪˈsɪnd/,,"repeal, cancel, reverse, abrogate, overturn, overrule, override, annul, nullify, declare null and void, make void, void, invalidate, render invalid, quash, abolish, set aside, countermand, retract, withdraw","From the Latin rescindō (“I cut back”), from re- (“back”) + scindō (“I cut”).
",,,
doctrinaire,교조적인,教条主义的；脱离实际的,,/ˌdɒktrɪˈnɛː/,,"rigid, inflexible, uncompromising, unyielding, holding fixed views, adamant, insistent, pontifical","Borrowed from French doctrinaire, from doctrine  +‎ -aire.
",,,
amicable,"우호적인, 원만한",心平气和的；不伤和气的,,/ˈamɪkəb(ə)l/,,"good-natured, cordial, civil, courteous, polite, easy, easy-going, neighbourly, brotherly, fraternal, harmonious, cooperative, civilized","From Late Latin amīcābilis (“friendly”); see amiable.
",,,
altruistic,"이타적인(opp. egoistic, selfish)",利他的，无私心的,,/altruːˈɪstɪk/,,"selfless, self-sacrificing, self-denying","From altruist +‎ -ic. See altruism.
",,,
esurient,"게걸스러운, 탐욕스러운(greedy)",饥渴;贪吃;贪婪的,,/ɪˈsjʊərɪənt/,,"unquenchable, unappeasable, prodigious, uncontrollable, uncontrolled, omnivorous, compulsive, gluttonous, greedy, rapacious","Borrowed from Latin ēsurient, ēsurientem, from ēsuriēns (“hungering”), present participle of ēsuriō (“to be hungry, to hunger for something”), a desiderative verb from edō (“to eat”) (ultimately from Proto-Indo-European *h₁édti (“to eat”)) + -turiō (suffix indicating a desire for an action).[1]
",,,
reincarnation,환생,轮回转世说,,/ˌriːɪnkɑːˈneɪʃ(ə)n/,,"rebirth, transmigration of the soul, metempsychosis, reincarnation","From reincarnate +‎ -ion
",,,
enchant,황홀하게[넋을 잃게] 만들다,使陶醉；使入迷,,/ɪnˈtʃɑːnt/,,"charm, delight, dazzle, enrapture, entrance, enthral, beguile, bewitch, spellbind, ensnare, fascinate, hypnotize, mesmerize","From Old French enchanter, from Latin incantāre, present active infinitive of incantō.
Doublet of incant.
",,,
cloister,(보통 성당·수도원 등의 지붕이 덮인) 회랑,（尤指教堂、修道院等宗教建筑的）回廊,,/ˈklɔɪstə/,,"covered walk, corridor, aisle, arcade, loggia, gallery, piazza","Recorded since about 1300 as Middle English cloistre, borrowed from Old French cloistre, clostre, or via Old English clauster, both from Medieval Latin claustrum (“portion of monastery closed off to laity”), from Latin claustrum (“place shut in, bar, bolt, enclosure”), a derivation of the past participle of claudere (“to close”). Doublet of claustrum.
",,,
belittle,하찮게 만들다,轻视；贬低,,/bɪˈlɪt(ə)l/,,"denigrate, run down, deprecate, depreciate, downgrade, play down, trivialize, minimize, make light of, treat lightly, undervalue, underrate, underestimate","From be- +‎ little. Coined by Thomas Jefferson in 1782[1].
",,,
convalescent,요양[회복]의; 요양[회복] 중인,处于康复期的病人,,/kɒnvəˈlɛs(ə)nt/,,"recovering, getting better, on the road to recovery, improving, making progress","From French convalescent, from Latin convalēscēn(t-)s, present participle of convalēscere (“to become strong or well”); see convalesce.
",,,
refulgent,환히 빛나는,十分明亮的;灿烂的,记忆技巧：re 一再 + fulg 发光 + ent 具有…性质的 → 不断发光的 → 光辉的,/rɪˈfʌldʒ(ə)nt/,,"light, brilliant, vivid, blazing, dazzling, beaming, intense, glaring","From Latin refulgentem, accusative singular of refulgēns, present active participle of refulgeō, from re- (“back”) + fulgeō (“shine”).
",,,
tyrannical,"폭군의, 압제적인",残暴的；专制的,,/tɪˈranɪk(ə)l/,,"despotic, autocratic, oppressive, repressive, fascistic, tyrannous, absolute, totalitarian, arbitrary, undemocratic, anti-democratic, illiberal",,,,
proselyte,"개종자(改宗者) ((to)); 전향자, 변절자",入教;改宗蛸;犹太教的人;皈依者;改变宗教信仰者,,/ˈprɒsɪlʌɪt/,,"new believer, catechumen, recruit, neophyte, newcomer, initiate, tyro, novice","From prose +‎ -lyte, from Old French proselite, from Late Latin proselutus (proselytus, “proselyte, alien resident”), from Ancient Greek προσήλυτος (prosḗlutos, “newcomer, convert”) (from πρός (prós, “to, towards”) and the stem -ηλυ- of ἐλήλυθα (elḗlutha), perfect of ἔρχομαι (érkhomai, “come”)), translation of Hebrew גר‎ (ger) in the Septuagint translation of the Torah (e.g., Exodus 12:49); also used in Matthew 23:15, Acts 2:10, Acts 6:5.
",,,
amity,"우호, 친선",友好，和睦,,/ˈamɪti/,,"friendliness, peace, peacefulness, peaceableness, harmony, harmoniousness, understanding, accord, concord, concurrence, cooperation, amicableness, goodwill, cordiality, warmth, geniality, fellowship, fraternity, brotherhood, brotherliness","Borrowed from Old French amitié, from Vulgar Latin *amīcitās, *amīcitātem, from Latin amīcus (“friendly, a friend”) (based on amīcitia, from amō (“I love”).
",,,
extricate,(곤란한 상황에서) 해방되다[해방시키다],使摆脱，使脱离；解救,,/ˈɛkstrɪkeɪt/,,"free, release, disentangle, get out, remove, withdraw, let loose, loosen, unloose, detach, disengage, disencumber, untwine, disentwine, unfasten, unclasp, disconnect","Borrowed from Latin extricatus, past participle of extricō.
",,,
interstice,작은 틈[공간],裂缝；间隙,,/ɪnˈtəːstɪs/,,"gap, interval, aperture, opening, hole, cranny, crevice, chink, slit, slot, crack, breach, vent","Old French interstice, from Latin interstitium.
",,,
endemic,"(특정 지역·집단) 고유의, 고질적인, 풍토적인",（尤指疾病或情况）地方性的；（在某地或某些人中）特有的，流行的,,/ɛnˈdɛmɪk/,,"prevailing, frequent, usual, common, general, universal, pervasive, extensive, ubiquitous, ordinary","From Ancient Greek ἐν (en, “in”) + δῆμος (dêmos, “people”). Possibly via ἔνδημος (éndēmos, “among one's people, at home, native”) and/or French endémique.
",,,
lax,(일·규칙·기준 등에 대해) 느슨한[해이한],马虎的,,/laks/,,"slipshod, negligent, neglectful, remiss, careless, heedless, unmindful, inattentive, slapdash, offhand, casual","From Latin laxus
",,,
indigent,궁핍한,十分贫困的，十分贫穷的,,/ˈɪndɪdʒ(ə)nt/,,"impecunious, destitute, penniless, impoverished, poverty-stricken, down and out, pauperized, without a penny to one's name, without two farthings to rub together, without two pennies to rub together","Circa 1400, Middle French, from Latin indigentem, from indigere (“to need”), from indu (“in, within”) + egēre (“be in need, want”).[1][2]
",,,
courageous,용감한,勇敢的，有胆量的，有勇气的,,/kəˈreɪdʒəs/,,"plucky, fearless, valiant, valorous, intrepid, heroic, lionhearted, manful, bold, daring, daredevil, adventurous, audacious","From Old French corageus, from corage + -eus
",,,
aversion,"아주 싫어함, 혐오감",厌恶，反感；讨厌的人（或事物）,,/əˈvəːʃ(ə)n/,,"distaste for, disinclination, abhorrence, hatred, hate, loathing, detestation, odium, antipathy, hostility","From Middle French aversion, from Latin āversiō.
",,,
laud,칭찬하다,赞美，赞扬，赞颂,,/lɔːd/,,"extol, hail, applaud, acclaim, commend, admire, approve of, make much of, sing the praises of, lionize, speak highly of, pay homage to, pay tribute to, eulogize, sing paeans to","Borrowed from Old French lauder, from Latin laudō, laudāre, from laus (“praise, glory, fame, renown”), from echoic Proto-Indo-European root *leh₁wdʰ- (“song, sound”).
",,,
laudatory,"칭찬하는, 감탄하는",称赞的，赞扬的，赞美的,,/ˈlɔːdət(ə)ri/,,"complimentary, congratulatory, praising, extolling, acclamatory, adulatory, commendatory, admiring, approving, approbatory, flattering, celebratory, glorifying, eulogizing, eulogistic, panegyric, panegyrical","Borrowed from Latin laudatorius: compare Old French laudatoire.
",,,
